hamming_distance,stance_sentiment,body_sentiment,doc_similarity,word_overlap,tfidf_cosine,wmdistance,label
0.005785053136784368,2.0,1.2,0.8068180710959039,0.04054054054054054,0.8096442257342502,0.5596065442771291,agree
0.003813849845731916,1.0,1.0,0.6962260299636479,0.01020408163265306,0.990403305214878,0.9860749253558648,unrelated
0.005785053136784368,2.0,1.0,0.7108478824751632,0.013986013986013986,0.9733836005215207,1.1081258244477694,unrelated
0.011998628728145356,1.0,1.1428571428571428,0.6320329934704829,0.01107011070110701,0.9709451305469052,0.7143789158789089,unrelated
0.006513541309564621,1.0,1.5384615384615385,0.4309054931821087,0.012658227848101266,0.9847075444336115,0.9095079028703226,unrelated
0.0073277339732601985,1.0,1.4444444444444444,0.7813478980700646,0.022598870056497175,0.9547119432573332,0.9340740395548864,unrelated
0.0065992458004799455,1.0,1.0,0.6058542883025102,0.005847953216374269,0.9865162297432519,1.108348168736845,unrelated
0.009341789509770312,1.0,1.3888888888888888,0.9180721837930877,0.03524229074889868,0.6415958897597346,0.7433656110187974,disagree
0.01666952348303051,2.0,1.0,0.6644280818303814,0.007772020725388601,0.9563972976122749,0.9169592576455908,unrelated
0.006256427836818649,1.0,1.5,0.7989320621341083,0.034482758620689655,0.6133850966212102,0.999453644430119,agree
0.015212547137470004,1.0,1.1,0.8309464350285973,0.0028089887640449437,0.9748398401304298,0.9749222446270346,unrelated
0.005056564964004114,2.0,1.3636363636363635,0.1366503175107331,0.0,1.0,2.23306649160884,unrelated
0.0033853273911552966,2.0,1.8333333333333333,0.7273986168664982,0.012048192771084338,1.0,1.1120895028241202,unrelated
0.0073277339732601985,2.0,1.8181818181818181,0.739664838981645,0.011627906976744186,0.9741996025496409,0.8406688530640558,unrelated
0.010070277682550565,2.0,1.45,0.9289558037482929,0.04081632653061224,0.6131293971806588,0.99837623269506,disagree
0.014355502228316764,1.0,1.2121212121212122,0.7688044284711076,0.0029498525073746312,0.9378621112071226,1.2834930279793126,unrelated
0.010284538909838875,1.0,1.2777777777777777,0.7717718401748278,0.0163265306122449,0.9820290904356321,0.7630293723211948,unrelated
0.005270826191292424,2.0,1.1111111111111112,0.6228836113044445,0.007518796992481203,0.9907023328470818,1.070169930369591,unrelated
0.009341789509770312,2.0,1.0588235294117647,0.7791044439013329,0.013157894736842105,0.9908126562036563,1.228773623128825,unrelated
0.0065992458004799455,2.0,1.0714285714285714,0.8161091797274036,0.04430379746835443,0.9456085094517305,0.9375687034299609,unrelated
0.008270483373328762,1.5,1.5789473684210527,0.715666656176412,0.004672897196261682,0.9965269844533108,0.9883662858947816,unrelated
0.004456633527596846,2.0,1.25,0.8957029574500434,0.0847457627118644,0.7514853944921407,0.6609481044958007,discuss
0.006856359273225917,2.0,1.4285714285714286,0.7076166870054467,0.011299435028248588,0.9827493023824261,0.9473091420647997,unrelated
0.008399040109701748,2.0,1.0,0.7589044144643043,0.00975609756097561,0.9880116375460777,1.123965045505089,unrelated
0.0029568049365786765,1.0,1.25,0.5705947919178702,0.0,0.978821554811242,2.8691987878931298,unrelated
0.008484744600617072,1.0,1.411764705882353,0.6996853247229262,0.014563106796116505,1.0,1.241880695344859,unrelated
0.007113472745971889,2.0,1.0,0.606940970427443,0.028409090909090908,0.8888073993390461,0.9322555855156061,agree
0.007627699691463832,2.0,2.0,0.6126774662610839,0.010810810810810811,1.0,1.1082147936294036,unrelated
0.0036424408639012685,2.0,1.0,0.6464381859136233,0.011111111111111112,0.9955254551859283,0.8241335223413142,unrelated
0.0037281453548165923,1.0,0.8,0.7895052856190414,0.039603960396039604,0.9749409055031045,0.9223553380910325,unrelated
0.012170037709976003,1.0,1.1666666666666667,0.8037102394243827,0.010344827586206896,0.9365700923515105,0.9746737215068227,unrelated
0.011527254028111073,1.0,1.206896551724138,0.8816909685384733,0.05536332179930796,0.7858748520422112,0.5166585885817399,discuss
0.009384641755227975,1.0,1.4285714285714286,0.44676162548671305,0.0,1.0,0.8110452747709967,unrelated
0.01015598217346589,2.0,1.3076923076923077,0.7448046381792918,0.012711864406779662,0.9520984366049439,1.1075685917450775,unrelated
0.011441549537195748,1.0,1.3888888888888888,0.7838148644303975,0.020618556701030927,0.6325024196922657,0.9777243340994488,agree
0.008356187864244087,1.0,1.3888888888888888,0.7936222575173152,0.009569377990430622,0.9405832121922032,1.099599004311298,unrelated
0.020054850874185806,1.0,1.5,0.7525960178939395,0.008658008658008658,0.9684215186041252,0.9818579656624755,unrelated
0.007413438464175523,2.0,1.0833333333333333,0.8215448497382146,0.005434782608695652,0.9858164584367983,1.1040165766649561,unrelated
0.005956462118615015,1.0,1.6363636363636365,0.76067691564185,0.006493506493506494,0.9767259065211783,0.8357422610801157,unrelated
0.007927665409667467,2.0,1.4444444444444444,0.8029244352069033,0.005076142131979695,0.9950754258096722,0.8284748433765255,unrelated
0.0164552622557422,2.0,1.3055555555555556,0.7278659324673136,0.022613065326633167,0.7326594083768361,0.8009463681244107,discuss
0.0103702434007542,1.0,1.4545454545454546,0.8847347995171098,0.05,0.8076530963491605,0.530043359596532,agree
0.045337675694206374,1.0,1.2058823529411764,0.8884362973437581,0.004897159647404506,0.629904999624264,0.7101450403495428,discuss
0.0077562564278368185,2.0,1.0833333333333333,0.589232783250132,0.00546448087431694,0.98854935701136,1.1673900646886737,unrelated
0.004456633527596846,1.0,1.6666666666666667,0.7686233287430104,0.03508771929824561,0.9102049512198022,1.2131200861896272,unrelated
0.008484744600617072,1.0,1.45,0.6626462809545541,0.014218009478672985,0.978639657498777,0.8853731461678984,unrelated
0.0034281796366129585,1.0,1.25,0.7671878660648975,0.02197802197802198,0.8972301961437897,0.7809845402213154,discuss
0.006984916009598903,1.0,1.4545454545454546,0.7211489426638024,0.005813953488372093,0.9889235068885925,0.9604354361665057,unrelated
0.008399040109701748,1.0,1.1875,0.5320795875149436,0.00510204081632653,0.9914115961299741,1.00355622338505,unrelated
0.005699348645869044,2.0,1.5,0.7330424115760407,0.02127659574468085,0.9509785656349533,0.7802194971071232,unrelated
0.0035567363729859447,1.0,1.1428571428571428,0.9112911871618845,0.056179775280898875,0.9242146849081622,0.848970811502008,unrelated
0.009341789509770312,1.0,1.64,0.8815314403458682,0.02654867256637168,0.9529574311441833,0.7056801251070401,unrelated
0.02185464518340761,1.0,1.3125,0.8657651331178591,0.009652509652509652,0.9380956492737302,1.1734690669389398,unrelated
0.005656496400411382,1.0,1.25,0.7981120952450024,0.014705882352941176,0.9907242665688719,0.7445971361675023,unrelated
0.01058450462804251,2.0,1.2352941176470589,0.6587643225115074,0.011406844106463879,0.9541732480117685,1.309422371722487,unrelated
